cdg_id,cdg_title,year,cdg_platform,cdg_images,tocr_id,tocr_name,articles,tocr_platforms,status
cdg-2736,夢幻彈珠檯,1992,DOS,1,,,,,站上沒有
cdg-2901,銀河艦隊,1992,DOS,1,cmtpkgv7g02i304jv19bzv3gv,銀河艦隊,2,,
cdg-2933,凱蘭迪亞傳奇,1992,DOS,0,cmtpk4xid00zv04jvws4l5it9,凱蘭迪亞傳奇,1,DOS,
cdg-2969,創世紀7：黑月之門,1992,DOS,6,cmt9rt67i000104jszp8mwoue,創世紀7：黑月之門,2,,要判
cdg-2969,創世紀7：黑月之門,1992,DOS,6,cmt9n4wfe004e04jm0ub74vge,創世紀VII——黑月之門,1,,要判
cdg-2969,創世紀7：黑月之門,1992,DOS,6,cmt9n4wfm004f04jmh4wdi9le,Ultima VII-The Black Gate,1,,要判
cdg-3095,格鬥風雲,1992,DOS,4,,,,,站上沒有
cdg-3107,楚漢之爭2：赤龍反撲,1992,DOS,7,cmt9n7myw009w04jm14hy9zco,楚漢之爭2—赤龍反撲,2,,要判
cdg-3107,楚漢之爭2：赤龍反撲,1992,DOS,7,cmt9n4wl7005o04jm805h4fgq,楚漢之爭2,2,,要判
cdg-3174,模擬台北,1992,DOS,2,cmt9n7ncw00de04jmj53s8fxn,模擬台北,1,DOS,
cdg-3322,燃燒的野球3,1992,DOS,5,,,,,站上沒有
cdg-3329,爆笑出擊,1992,DOS,1,,,,,站上沒有
cdg-3371,戰國策,1992,DOS,0,cmta16l2l002604jwp8f080z6,戰國策,1,DOS,
cdg-3466,蒼狼與白鹿3：元朝秘史,1992,DOS,0,,,,,站上沒有
cdg-3524,狂飆遊龍,1992,DOS,4,cmt9rt6gl000v04js1dnkl8me,狂飆遊龍,3,DOS,
cdg-3575,羅宋杜鵑窩,1992,DOS,1,,,,,站上沒有
cdg-3574,羅宋學園,1992,DOS,1,,,,,站上沒有
cdg-3642,高速小霸王,1992,DOS,3,cmtpkb3u301et04jvtt6jd95l,高速小霸王,1,DOS,
cdg-3650,鬼屋魔影,1992,DOS,2,cmta82gdx005q04kztasgjyu3,鬼屋魔影,5,,要判
cdg-3650,鬼屋魔影,1992,DOS,2,cmta82ge4005r04kzj5x19p1v,Alone in the Dark,1,,要判
cdg-3702,魔戒少年2：雙塔記,1992,DOS,0,,,,,站上沒有
cdg-3705,魔水晶,1992,DOS,4,cmt9rt6bv000b04js4yp098dw,魔水晶,4,,
cdg-3757,魔界召喚,1992,DOS,3,cmtpk4j7o00w704jv159rukah,魔界召喚,1,,要判
cdg-3757,魔界召喚,1992,DOS,3,cmta82gcf005804kzldj63j41,The Summoning,2,,要判
cdg-3761,魔異入侵,1992,DOS,0,,,,,站上沒有
cdg-3769,魔神戰記,1992,DOS,0,cmtpk1sba00jp04jvacajqpqj,魔神戰記,1,DOS,
cdg-3773,魔胎,1992,DOS,4,cmta1agav005g04jw4l9n8rba,魔胎,4,,要判
cdg-3773,魔胎,1992,DOS,4,cmta16ktk000n04jwuy4gapjp,The Dark Half,1,,要判
cdg-3794,歡樂城市,1992,DOS,1,,,,,站上沒有
cdg-3849,大時代的故事,1992,DOS,7,,,,,站上沒有
cdg-3872,蠟像館之謎,1992,DOS,1,cmtpjz2l0002104jvayspypwq,蠟像館之謎,3,,要判
cdg-3872,蠟像館之謎,1992,DOS,1,cmtpjz2ld002404jv4u7owc2g,Waxworks,1,,要判
cdg-3895,上古神兵,1992,DOS,6,,,,,站上沒有
cdg-3896,射波,1992,DOS,5,,,,,站上沒有
cdg-3922,幸福人生,1992,DOS,0,,,,,站上沒有
cdg-3938,撞球補習班,1992,DOS,0,cmta1ag64004i04jwacmwlccy,撞球補習班,2,DOS,
cdg-3942,魔法門外傳：星雲之謎,1992,DOS,6,,,,,站上沒有
cdg-3959,瑪麗姊妹,1992,DOS,2,cmta7yv0s001e04kz8r7v54jv,瑪麗姊妹,1,,要判
cdg-3959,瑪麗姊妹,1992,DOS,2,cmta1ag3k004104jw7ka8qlxp,瑪麗姐妹,1,,要判
cdg-3959,瑪麗姊妹,1992,DOS,2,cmta7yv10001f04kzggi0mc1h,Sister Mary,1,,要判
cdg-3978,橋藝大師,1992,DOS,4,cmt9n2of6002804jmjj9kir5c,橋藝大師,2,DOS,
cdg-3997,克萊恩黑暗之后,1992,DOS,3,cmt9rt6g5000s04jsgtnowz4u,克萊恩黑暗之后,4,,要判
cdg-3997,克萊恩黑暗之后,1992,DOS,3,cmta06a2n001a04jrcltpba25,The Dark Queen Of Krynn,1,,要判
cdg-4014,夏季運動會,1992,DOS,1,cmta7yuw9000q04kznbnu3r1y,夏季運動會,3,DOS,
cdg-4022,戰爭風雲錄：韓戰,1992,DOS,0,cmt9rt6iy001904js1sbpysf6,戰爭風雲錄：韓戰,2,,要判
cdg-4022,戰爭風雲錄：韓戰,1992,DOS,0,cmta069xr000j04jrg9xi4k2q,Conflict: Korea,1,,要判
cdg-4029,MH28雷火戰機,1992,DOS,2,cmta7yv1f001j04kz5zan1wxd,MH 28 雷火戰機,1,DOS,
cdg-4060,福爾摩斯探案,1992,DOS,4,cmta8meuf000m04jrhiuhxjw5,福爾摩斯探案,3,DOS,
cdg-4117,天命之戰,1992,DOS,6,cmtpk4xhm00zu04jvtindeil7,天命之戰,1,DOS,
cdg-4183,英雄傳奇3：戰火焚生錄,1992,DOS,2,cmtpk1s8q00iw04jvi49k9nas,Quest for Glory III: WAGES OF WAR,1,,要判
cdg-4183,英雄傳奇3：戰火焚生錄,1992,DOS,2,cmta1ag4b004604jwuo0kzbby,英雄傳奇3,0,,要判
cdg-4197,世紀金冠軍,1992,DOS,0,cmstskpp9000f04l5upvxxuj3,世紀金冠軍,1,DOS,
cdg-4227,大海戰：北大西洋篇,1992,DOS,4,cmta16krb000c04jwvui0m6jp,Great Naval Battles,0,,
cdg-4228,瑪催斯計劃,1992,DOS,3,,,,,站上沒有
cdg-4250,決戰撲克,1992,DOS,4,,,,,站上沒有
cdg-4254,特技島,1992,DOS,0,cmtpk3rmx00ob04jv3x05qoe8,特技島,1,DOS,
cdg-4255,異域寶藏,1992,DOS,3,cmta06af7003h04jrv0axn03x,異域寶藏,1,,要判
cdg-4255,異域寶藏,1992,DOS,3,cmta069wn000e04jr6xkw53ik,Treasures of the Savage Frontier,1,,要判
cdg-4353,全能運動會,1992,DOS,1,,,,,站上沒有
cdg-4387,戰國群英,1992,DOS,4,,,,,站上沒有
cdg-4602,意外的訪客,1992,DOS,1,cmt9n2o92000r04jmilciowin,意外的訪客,5,DOS,
cdg-4605,暗黑傳說,1992,DOS,0,cmt9rt6ej000j04jsmqtrsa2i,暗黑傳說,4,DOS,
cdg-4606,美國鼠譚,1992,DOS,0,cmta069z1000p04jr3w0hcjuo,美國鼠譚,1,,要判
cdg-4606,美國鼠譚,1992,DOS,0,cmta069zb000q04jrq751s2fv,An American Tail,1,,要判
cdg-4607,新英雄傳奇,1992,DOS,0,cmt9rt6ag000804jsvla4fnxw,新英雄傳奇I,2,,
cdg-4610,香港麻將,1992,DOS,2,cmt9rt6fk000p04jszebwxh40,香港麻將,1,,要判
cdg-4610,香港麻將,1992,DOS,2,cmta06a05000v04jrphaziq9w,Hong Kong Mahjong Pro,1,,要判
cdg-4612,蘿拉推理系列：匕首疑雲,1992,DOS,3,cmt9rt6sd002w04jskyq6sgvo,蘿拉推理系列：匕首疑雲,3,DOS,
cdg-4614,新警察故事,1992,DOS,0,,,,,站上沒有
cdg-4615,狂島浴血資料片：第一輯,1992,DOS,0,cmta8ukvx000u04l645xl6lpo,狂島浴血資料片,1,,
cdg-4618,傑克大師高爾夫,1992,DOS,0,cmta06a4v001o04jr1wat4448,傑克大師高爾夫,4,DOS,
cdg-4617,西洋棋王,1992,DOS,1,cmta8mexm001404jr77lidtke,西洋棋王,2,DOS,
cdg-4619,激戰M星雲2,1992,DOS,0,,,,,站上沒有
cdg-4620,紅爵士資料片：任務製造器,1992,DOS,0,,,,,站上沒有
cdg-4623,太平洋空戰英雄資料片,1992,DOS,0,cmtpk43ha00qo04jv4k2r4m37,ACES OF THE PACIFIC Expansion Disk WW II:1946,1,,
cdg-4628,魔法船,1992,DOS,3,cmtpjz2on002y04jv94bxt080,魔法船,2,DOS,
cdg-4629,橋牌高手,1992,DOS,0,cmta8mf53002p04jrehcuvod4,橋牌高手,3,,要判
cdg-4629,橋牌高手,1992,DOS,0,cmtpjz2kn001y04jvieh7swop,Bridge Master,1,,要判
cdg-4630,伊甸園守護神,1992,DOS,0,cmtpk4xbt00zp04jvqc0zoom3,伊甸園守護神,1,DOS,
cdg-4633,仗義遊俠2,1992,DOS,0,cmtpk5w6y015v04jvww21z475,仗義遊俠 II,1,,
cdg-4636,光電神兵,1992,DOS,0,cmtpk5w7b015y04jvrncmj9s4,光電神兵,2,DOS,
cdg-4637,勁爆美式足球,1992,DOS,0,cmtpk5w7m016104jv8eb0dh9u,勁爆美式足球,1,DOS,
cdg-4641,第一次世界大戰,1992,DOS,0,cmtpk6hxr01b604jvo1c9yvf3,第一次世界大戰,1,DOS,
cdg-4766,銀河飛將2：特別任務2,1992,DOS,2,,,,,站上沒有
cdg-4767,創世紀7：美德試煉場,1992,DOS,4,cmtpk1s8a00ir04jvz0zw7m9b,Ultima VII: FORGE OF VIRTUE,1,,
cdg-4771,玩具兵棋,1992,DOS,1,cmta7yuvg000l04kzkfbmgks7,玩具兵棋,1,,要判
cdg-4771,玩具兵棋,1992,DOS,1,cmta82gdm005m04kzjrtr77al,Theatre Of War,2,,要判
cdg-5094,孫悟空：大鬧東海,1992,DOS,0,,,,,站上沒有
cdg-5236,歐戰風雲,1992,,0,,,,,站上沒有
cdg-5237,北非決戰,1992,,0,,,,,站上沒有
cdg-5238,魔神鍋,1992,DOS,2,cmta8mf3i002d04jrgmwkxxz0,魔神鍋,1,DOS,
cdg-5239,阿拉伯歷險：狐狸精,1992,DOS,1,,,,,站上沒有
cdg-5240,全球效應,1992,DOS,1,cmta16l1x002104jw482pru7j,全球效應,1,DOS,
cdg-5288,F-15鷹式戰鬥機3,1992,DOS,0,cmtpk5w6e015p04jvefkmcfiu,F-15 鷹式戰鬥機 III,1,,
cdg-5296,1942特遣艦隊,1992,DOS,0,cmtpkg3gq02g104jvcam7gpey,1942特遣艦隊,1,DOS,
cdg-5299,魔法王國,1992,DOS,3,cmtpku7bp05ck04jvlhjjlla4,魔法王國,1,DOS,
cdg-5312,魔鬼的女兒,1992,DOS,2,,,,,站上沒有
cdg-5313,羅馬帝國AD92,1992,DOS,1,cmtpk43qo00sw04jv8zdw029a,羅馬帝國AD92,1,,要判
cdg-5313,羅馬帝國AD92,1992,DOS,1,cmtpnr445058504l63vekw3dk,羅馬帝國,1,,要判
cdg-5314,模擬生命,1992,DOS,5,,,,,站上沒有
cdg-5317,ㄆㄚˊㄉㄞˋ一族,1992,DOS,1,,,,,站上沒有
cdg-5316,鐵路A計畫：開天闢地篇,1992,DOS,7,,,,,站上沒有
cdg-5328,海戰雄風,1992,DOS,2,,,,,站上沒有
cdg-5334,雷鷹神兵,1992,DOS,0,cmtdmiild000p04l4dusw87ej,雷鷹神兵,1,DOS,
cdg-0032,97超少女：連線水果盤,1993,DOS,0,,,,,站上沒有
cdg-0120,T2終結者西洋棋,1993,DOS,0,,,,,站上沒有
cdg-0185,十面埋伏：索利諾大陸戰史,1993,DOS,1,,,,,站上沒有
cdg-0202,三界諭：邦沛之謎,1993,DOS,4,,,,,站上沒有
cdg-0226,三國志武將爭霸,1993,DOS,2,cmtpk4j4g00v304jvj8deupkq,三國志 武將爭霸,1,DOS,
cdg-0321,中華職棒,1993,DOS,6,cmtpk43ik00r504jv1xtlztzb,中華職棒,9,DOS,
cdg-0325,亂世伏魔錄,1993,DOS,2,cmta8mf17001v04jr0ybx4scd,亂世伏魔錄,1,DOS,
cdg-0365,大富翁2,1993,DOS,1,,,,,站上沒有
cdg-0398,大明英雄傳：龍騰天下,1993,DOS,4,cmtpk4j5z00vm04jvx1o8plsb,大明英雄傳 龍騰天下,3,,要判
cdg-0398,大明英雄傳：龍騰天下,1993,DOS,4,cmtpk5wap017304jvpk8jbeyy,大明英雄傳,1,,要判
cdg-0419,大航海時代2,1993,DOS,0,cmtpkgvud02mn04jvlihcqing,大航海時代2,1,DOS,
cdg-0445,天使帝國,1993,DOS,1,cmta8mf33002a04jrf6aeg8wt,天使帝國,1,DOS,
cdg-0465,天外劍聖錄,1993,DOS,4,cmtpk4x7e00z604jvhtnnx0lk,天外劍聖錄,4,DOS,
cdg-0582,幻想空間6,1993,DOS,1,cmtpkb3xk01fz04jvzxr91vq5,幻想空間6,4,DOS,
cdg-0589,幻獸都市：魔法大地,1993,DOS,0,,,,,站上沒有
cdg-0594,幻象雷電,1993,DOS,1,cmtpk5dza012f04jv7hcxzppo,幻象雷電,1,DOS,
cdg-0658,世界橋牌,1993,DOS,1,,,,,站上沒有
cdg-0691,印加帝國2,1993,DOS,3,,,,,站上沒有
cdg-0715,失落的封印,1993,DOS,1,cmstskprh000q04l5c3am2jy6,失落的封印,3,DOS,
cdg-0738,武林奇俠傳,1993,DOS,8,cmtpk43r200sx04jvu9foly3t,武林奇俠傳,1,DOS,
cdg-0741,武狀元黃飛鴻,1993,DOS,0,,,,,站上沒有
cdg-0757,地下創世紀2：次元之旅,1993,DOS,2,cmtpkgvws02n604jvlxbdbckg,地下創世紀2 次元之旅,1,DOS,
cdg-0773,坦克大決戰,1993,DOS,0,cmtpk5e5b014504jv5d2yc49b,坦克大決戰,1,DOS,
cdg-0833,百戰迷宮,1993,DOS,5,cmtpkd3ux01oi04jvnreyegtx,百戰迷宮,1,,要判
cdg-0833,百戰迷宮,1993,DOS,5,cmtpkb3y001g304jv8kp1vxlv,DUNGEON HACK,1,,要判
cdg-0897,西遊記外傳,1993,DOS,2,cmtpk6hn7019k04jvvm5ibh0w,西遊記外傳,4,DOS,
cdg-0978,吞食天地2,1993,DOS,5,cmta8meyq001c04jr4vatbe9k,吞食天地2,1,DOS,
cdg-1032,四川省3：天府之國,1993,DOS,0,,,,,站上沒有
cdg-1034,四川麻將,1993,DOS,0,,,,,站上沒有
cdg-1084,妙探闖通關：大腳之謎,1993,DOS,4,,,,,站上沒有
cdg-1104,巫術6：創世神筆之詛咒,1993,DOS,2,,,,,站上沒有
cdg-1136,江湖外傳,1993,DOS,4,cmtpk4xfa00zt04jvpwrnv9j2,江湖外傳,1,DOS,
cdg-1152,決戰大魔域,1993,DOS,1,cmtpkg3fb02fp04jvfg4ibdu4,重返魔域,2,,要判
cdg-1152,決戰大魔域,1993,DOS,1,cmtpk6hpz01a104jvjrsnm47p,RETURN TO ZORK,1,,要判
cdg-1160,決戰皇陵,1993,DOS,3,cmtpk4j4z00v604jvwxkpxdjz,決戰皇陵,1,DOS,
cdg-1192,波斯王子2：影與火,1993,DOS,0,,,,,站上沒有
cdg-1284,亞紀子,1993,DOS,2,cmtpkr6b004m104jvugvozygy,亞紀子,1,DOS,
cdg-1299,奇妙大百科：卡通篇,1993,DOS,0,cmtpkdgpj01ss04jvdddu41fc,動腦急轉彎,2,,
cdg-1306,奇門遁甲之九五真龍,1993,DOS,3,cmtpkb3r001dx04jvk8sglec4,奇門遁甲之九五真龍,2,DOS,
cdg-1310,奧林匹亞橋賽,1993,DOS,0,cmtpk4xe800zs04jvovgira46,奧林匹亞橋賽,1,DOS,
cdg-1361,陸空戰將,1993,DOS,0,cmta91uj4005504l6xb1iluch,陸空戰將,6,,要判
cdg-1361,陸空戰將,1993,DOS,0,cmtpk43ju00rb04jvv69flbbc,Strike Commander,1,,要判
cdg-1365,隋唐演義,1993,DOS,0,,,,,站上沒有
cdg-1393,勇者鬥惡龍3：傳說的終章,1993,DOS,1,,,,,站上沒有
cdg-1469,美女水果盤,1993,,0,,,,,站上沒有
cdg-1470,美女物語：日本風情篇,1993,DOS,1,,,,,站上沒有
cdg-1472,美女綜藝大集合,1993,DOS,2,,,,,站上沒有
cdg-1508,風塵三俠之金箭使者,1993,DOS,7,cmtpk6hyd01bb04jvlcie2o22,風塵三俠之金箭使者,1,DOS,
cdg-1543,飛翔傳說：武者之旅,1993,DOS,1,,,,,站上沒有
cdg-1584,伊卡斯特傳說,1993,DOS,0,cmtplm0ph0cdd04jv33lx8n8x,伊卡斯特傳說,1,DOS,
cdg-1705,封神演義（1993）,1993,DOS,2,cmtpkytpi06f204jviow5mcu8,封神演義,6,,
cdg-1707,射鵰英雄傳,1993,DOS,6,cmtpjz2cr000804jvntkh2r66,射鵰英雄傳,9,DOS,
cdg-1726,快打至尊,1993,DOS,13,cmu84xaft018f04iht93w7a9n,快打至尊,1,DOS,
cdg-1747,性感戰士,1993,,5,cmtpk6hz401bh04jvqrqkqrre,性感戰士,1,,
cdg-1783,惡魔禁地,1993,DOS,2,cmstskppu000i04l5e3e2bxbh,惡魔禁地,6,,要判
cdg-1783,惡魔禁地,1993,DOS,2,cmtpjz2it001i04jvtli0vego,Veil of Darkness,2,,要判
cdg-1824,真紅的殺意,1993,DOS,0,cmtpk43qe00sv04jvepxuio9c,真紅的殺意,1,DOS,
cdg-1876,笑傲江湖,1993,DOS,4,cmsvpbm5o001104jvmclic9g0,笑傲江湖,11,,
cdg-1919,毀滅戰士,1993,DOS,1,cmsvpx58s000o04ldnqzmqbgs,毀滅戰士,5,,
cdg-1939,異域奇兵：諸神的狙殺,1993,DOS,7,,,,,站上沒有
cdg-1960,聊齋誌異之幽谷傳奇,1993,DOS,0,,,,,站上沒有
cdg-2010,麻雀俄羅斯,1993,DOS,2,cmtpjz2g0000v04jv8k40ao78,麻雀俄羅斯,2,DOS,
cdg-2024,微軟模擬飛行5,1993,DOS,0,,,,,站上沒有
cdg-2097,絕地戰士,1993,DOS,0,cmtpkfrc402c704jv8f1i2x07,絕地戰士,3,DOS,
cdg-2108,經典明星撲克,1993,DOS,0,cmtpk4j3900ux04jv626ks5t1,經典明星撲克,1,DOS,
cdg-2207,超級學園麻雀2海外版,1993,DOS,1,,,,,站上沒有
cdg-2366,方塊奧運,1993,DOS,1,cmta1ag3b004004jwcvl1z492,方塊奧運,2,DOS,
cdg-2394,明星職棒2,1993,DOS,1,,,,,站上沒有
cdg-2410,星際大戰：X翼戰機,1993,DOS,0,cmstskpo6000904l54jx7azje,X戰機,2,,
cdg-2437,星際爭霸戰：裁決儀式,1993,DOS,0,,,,,站上沒有
cdg-2448,時空異變,1993,DOS,0,,,,,站上沒有
cdg-2783,瘋狂大飆車,1993,DOS,2,,,,,站上沒有
cdg-2802,瘋狂醫院,1993,DOS,1,cmtpk5dz3012e04jvub4pcpkl,瘋狂醫院,1,DOS,
cdg-2804,瘋狂雙響炮,1993,DOS,2,,,,,站上沒有
cdg-2909,銀河飛將：私掠者,1993,DOS,0,cmtpkdgtg01u204jvep5w15j6,銀河飛將私掠者,1,,
cdg-2917,銀河飛將軍官學校,1993,DOS,0,,,,,站上沒有
cdg-2926,銀色彈珠檯,1993,DOS,2,,,,,站上沒有
cdg-2970,創世紀7第二部：巨蛇之島,1993,DOS,6,cmtpk43g300qi04jv5noai3mc,創世紀VII第二部—巨蛇之島,4,,
cdg-3217,機甲之夢,1993,DOS,0,cmtpk5w5w015m04jvtnxy1t57,機甲之夢,2,DOS,
cdg-3432,英雄傳奇4,1993,DOS,0,cmtpkerck023q04jv17u18pmh,英雄傳奇4,1,DOS,
cdg-3463,萬里長城之邊城奇俠,1993,DOS,1,,,,,站上沒有
cdg-3528,狩魔獵人：原罪,1993,DOS,1,cmtpkg3fn02fq04jv9j7o0ora,狩魔獵人－原罪,2,,要判
cdg-3528,狩魔獵人：原罪,1993,DOS,1,cmtpkdzb101vm04jv7ce1b0ri,狩魔獵人,3,,要判
cdg-3540,獨立戰爭,1993,DOS,1,cmtpkerdq024304jvpbbi01xb,獨立戰爭,2,DOS,
cdg-3644,鬥戰勝佛,1993,DOS,0,,,,,站上沒有
cdg-3651,鬼屋魔影2：地獄廚房,1993,DOS,1,cmtpkd3tk01o304jv8af90tqe,鬼屋魔影2,2,,
cdg-3692,魔影哈雷,1993,DOS,3,cmtpk6hwa01av04jvnp1ngz5s,魔影哈雷,2,DOS,
cdg-3706,魔法世紀,1993,DOS,3,cmtpkb3qn01dt04jv9zzr6emp,魔法世紀,1,DOS,
cdg-3729,魔法門外傳2：黑暗魔君大反撲,1993,DOS,4,,,,,站上沒有
cdg-3765,魔眼殺機3：血戰札諾爾,1993,DOS,5,,,,,站上沒有
cdg-3776,魔道子,1993,DOS,0,cmtpk4xbh00zo04jva6xkzex0,魔道子,1,DOS,
cdg-3881,魔獸大戰略,1993,DOS,3,,,,,站上沒有
cdg-3886,叛變克朗多,1993,DOS,4,cmtpk4x4y00yn04jvosfpw0qz,叛變克朗多,3,DOS,
cdg-3897,聖城劫,1993,,5,,,,,站上沒有
cdg-3905,天蠶變,1993,DOS,0,,,,,站上沒有
cdg-3915,項劉記,1993,DOS、DOS/V,0,cmtpkg3cb02el04jvv7p7s3jx,項劉記,2,DOS,
cdg-3977,維京小子闖通關,1993,DOS,3,cmtpk4xcn00zq04jvxvn4v8oi,維京小子闖通關,1,DOS,
cdg-4061,第十八空降旅,1993,DOS,0,,,,,站上沒有
cdg-4071,超級拉霸篇,1993,DOS,0,,,,,站上沒有
cdg-4080,魔王迷宮,1993,DOS,2,cmsumllag008504jooitcn4cl,魔王迷宮,3,DOS,
cdg-4083,龍穴歷險記3：女巫的詛咒,1993,DOS,1,,,,,站上沒有
cdg-4087,天使角力賽,1993,DOS,0,cmtpk4j4300v104jvgc1vnka1,天使角力賽,1,DOS,
cdg-4114,戰狗,1993,DOS,0,cmtplth7e0e3304jv80yreyj7,戰狗,1,,要判
cdg-4114,戰狗,1993,DOS,0,cmtpk4j4900v204jvy3ulpy6x,危城爭霸 戰狗,1,,要判
cdg-4116,天下無敵,1993,DOS,1,cmtpkk62t032r04jvii4woahs,天下無敵,2,DOS,
cdg-4165,小兵立大功,1993,DOS,1,cmtpkfr8r02bd04jvociek9ow,CANNON FODDER,1,,
cdg-4168,PC原人2,1993,DOS,0,,,,,站上沒有
cdg-4203,光榮戰役,1993,DOS,0,cmtpkhktx02sf04jvtxixywja,光榮戰役,1,DOS,
cdg-4241,極道梟雄,1993,DOS,0,cmtpkdgp201so04jvzw2gsnr3,極道梟雄,5,,要判
cdg-4241,極道梟雄,1993,DOS,0,cmtpk5dv5011d04jvb8e1jumw,SYNDICATE,2,,要判
cdg-4241,極道梟雄,1993,DOS,0,cmtpkfr8k02bc04jvdzr4mpwb,極道梟雄資料片—美洲風暴,1,,要判
cdg-4252,熱血小毛球,1993,DOS,2,,,,,站上沒有
cdg-4258,瘋狂時代,1993,DOS,0,cmtpkcbju01jq04jvoozjn0n9,瘋狂時代,1,DOS,
cdg-4532,火車大戰略,1993,DOS,5,cmtpk5duy011c04jvydsj6a0h,火車大戰略,2,DOS,
cdg-4557,大海盜黃金版,1993,DOS,0,cmtpkb3s601e904jvvfz22lyj,大海盜黃金版,1,DOS,
cdg-4558,鐵路大亨豪華版,1993,DOS,0,cmtpkecfw020404jvkbqkf8xp,鐵路大亨豪華版,1,DOS,
cdg-4563,宇宙傳奇5,1993,DOS,1,cmtpkerby023i04jv7cgfgfrl,宇宙傳奇5,2,DOS,
cdg-4616,雀之塔,1993,DOS,1,cmta8ukti000d04l6eur0553n,雀之塔,1,DOS,
cdg-4621,小辣椒的時空冒險,1993,DOS,3,cmtpjz2q0003a04jv0vafa7ul,小辣椒的時空冒險,2,DOS,
cdg-4622,繞著雨林跑,1993,DOS,0,cmtpk43fh00qf04jvgff1pc3q,繞著雨林跑,3,DOS,
cdg-4626,明星職棒2資料片：奇幻球隊,1993,DOS,0,cmtpk43gw00qm04jvvixfqy4u,Tony LaRussa BASEBALL II EXPANSION DISK — FANTASY DRAFT,1,,
cdg-4631,鈔票強強滾,1993,DOS,1,cmtpk4x5700yo04jvma75t153,鈔票強強滾,3,DOS,
cdg-4632,多情藥師酷牛仔,1993,DOS,1,cmtpk4xds00zr04jv2kacpi6p,多情藥師酷牛仔,2,,要判
cdg-4632,多情藥師酷牛仔,1993,DOS,1,cmtpk43lg00rt04jvz34q07eo,Freddy Pharkas Frontier Pharmacist,1,,要判
cdg-4634,陸空戰將：語音資料片,1993,DOS,3,,,,,站上沒有
cdg-4635,大海戰：美軍艦隊資料片,1993,DOS,0,,,,,站上沒有
cdg-4638,大海戰：戰場編輯資料片,1993,DOS,0,,,,,站上沒有
cdg-4639,白浪忍者,1993,DOS,0,cmtpk6hmu019h04jv6504ju0m,白浪忍者,1,DOS,
cdg-4640,陸空戰將：戰術行動資料片,1993,DOS,0,,,,,站上沒有
cdg-4642,救世聖主,1993,DOS,1,cmtpkcbgu01iy04jvadx3r54g,救世聖主,2,,要判
cdg-4642,救世聖主,1993,DOS,1,cmtpk6hru01a604jvtb6pnwc1,SHADOW CASTER,1,,要判
cdg-4643,巨蛇之島資料片：銀色種子,1993,DOS,3,,,,,站上沒有
cdg-4644,奇妙大百科加強版,1993,DOS,3,,,,,站上沒有
cdg-4646,小魔逛迷宮,1993,DOS,4,cmtpkecfc020204jvvzvdrcdx,小魔逛迷宮,1,DOS,
cdg-4647,鋼鐵勁旅,1993,DOS,1,cmtplblun09to04jvjpgptry9,鋼鐵勁旅,1,DOS,
cdg-4649,警察故事4：暗夜疑兇,1993,DOS,0,,,,,站上沒有
cdg-4648,歐洲空戰英雄,1993,DOS,2,cmtpkcbep01ie04jv4hm5ins0,歐洲空戰英雄,2,DOS,
cdg-4651,夢幻帝國,1993,DOS,0,cmtpkdzbt01vs04jvgstnkdwl,夢幻帝國,1,DOS,
cdg-4652,神通妙巫師,1993,DOS,0,cmtpkfrac02bw04jva6xxaz7e,神通妙巫師,2,DOS,
cdg-4653,浩劫殘陽：破碎大地,1993,DOS,3,,,,,站上沒有
cdg-4654,銀河帝國大決戰豪華版,1993,DOS,2,cmtpkfc0v027v04jvtzkre28d,銀河帝國大決戰豪華版,1,DOS,
cdg-4655,七座金城紀念版,1993,DOS,0,,,,,站上沒有
cdg-4656,捍衛江山,1993,DOS,1,cmtpkg3g902g004jvxswx48pv,捍衛江山,3,DOS,
cdg-4663,尋寶特攻隊,1993,DOS,0,,,,,站上沒有
cdg-4670,無敵龍捲風,1993,DOS,1,cmtpkpmhq045e04jvb6xntigt,無敵龍捲風,1,DOS,
cdg-4836,致命快打,1993,DOS,0,,,,,站上沒有
cdg-4887,賽馬大亨,1993,DOS/V,0,,,,,站上沒有
cdg-4888,神之大地,1993,DOS/V,0,,,,,站上沒有
cdg-5006,永恆之燭3,1993,DOS,0,,,,,站上沒有
cdg-5093,魔法口袋,1993,DOS,1,,,,,站上沒有
cdg-5231,神勇毛毛蟲,1993,DOS,2,cmta8ukx6000z04l6pgivieoz,神勇毛毛蟲,1,DOS,
cdg-5234,原星戰紀：邊境防衛戰,1993,DOS,1,,,,,站上沒有
cdg-5279,2050海底戰爭,1993,DOS,0,,,,,站上沒有
cdg-5285,捍衛雄鷹3.0（任務片）—戰虎行動,1993,DOS,0,,,,,站上沒有
cdg-5290,銀河霸王,1993,DOS,0,cmtpkgvtl02mh04jv7sujth20,銀河霸王,1,DOS,
cdg-5289,NFL美式足球教練俱樂部,1993,DOS,0,,,,,站上沒有
cdg-5291,MIG29（任務片）,1993,DOS,0,,,,,站上沒有
cdg-5292,歌劇魅影,1993,DOS,0,cmtpkecfl020304jvosxzwhuz,歌劇魅影,1,DOS,
cdg-5293,末世紀,1993,DOS,0,,,,,站上沒有
cdg-5294,血網,1993,DOS,0,,,,,站上沒有
cdg-5295,大黃蜂：海軍攻擊戰鬥機,1993,DOS,0,,,,,站上沒有
